original_index,address,latitude,longitude,status
361,22XX BRINKER RD DENTON TX ,33.1883701,-97.095871,VALID
362,14XX DALLAS DR DENTON TX ,33.1993677,-97.1242105,VALID
363,44XX LAKEVIEW BLVD DENTON TX ,33.2257982,-97.0604461,VALID
364,33XX EVERS PKWY DENTON TX ,33.2468056,-97.1354931,VALID
365,8XX W SYCAMORE ST DENTON TX ,33.2126151,-97.1438642,VALID
366,5XX N I 35 E DENTON TX ,33.2036084,-97.1504619,VALID
367,38XX STUART RD DENTON TX ,33.253604,-97.1221225,VALID
368,24XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID
369,18XX SCRIPTURE ST DENTON TX ,33.2188813,-97.1575335,VALID
370,2XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID
371,12XX DALLAS DR DENTON TX ,33.1993677,-97.1242105,VALID
372,10XX URBAN DR DESOTO TX ,32.5723595,-96.85126,VALID
373,22XX W HICKORY ST DENTON TX ,33.2146565,-97.1475676,VALID
374,89XX GLEN FALLS LN DENTON TX ,33.1395542,-97.1150059,VALID
375,30XX COLORADO BLVD DENTON TX ,33.1875187,-97.1026425,VALID
376,15XX RINEY RD DENTON TX ,33.2490831,-97.1517612,VALID
377,14XX FOX HOLLOW ST DENTON TX ,33.1968736,-97.1148378,VALID
378,31XX DOMINION ST DENTON TX ,33.2438391,-97.0939833,VALID
379,4XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID
380,1XX Stacey Rd ALLEN TX ,33.1299329,-96.6753089,VALID
381,9XX N MAYHILL RD DENTON TX ,33.2218988,-97.0831971,VALID
382,7XX S WOODROW LN DENTON TX ,33.2072363,-97.1120564,VALID
383,32XX HOLLYCREEK ST DENTON TX ,33.2462577,-97.128733,VALID
384,3XX E HICKORY ST DENTON TX ,33.2144196,-97.1253362,VALID
385,14XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
386,204XX MCMEANS DR HOUSTON TX ,29.9856747,-95.4032429,VALID
387,6XX JANNIE ST DENTON TX ,33.2180124,-97.1154125,VALID
388,16XX N CARROLL BLVD DENTON TX ,33.2279879,-97.1368644,VALID
389,3XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID
390,3XX WESTWAY ST DENTON TX ,33.2286784,-97.139311,VALID
391,14XX BOLIVAR ST DENTON TX ,33.2283073,-97.1348068,VALID
392,2XX W HICKORY ST DENTON TX ,33.2146565,-97.1475676,VALID
393,9XX S MAYHILL RD DENTON TX ,33.1922091,-97.0856294,VALID
394,8XX MACK DR DENTON TX ,33.2188328,-97.1059963,VALID
395,26XX SCRIPTURE ST DENTON TX ,33.2188813,-97.1575335,VALID
396,17XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
397,15XX CENTRE PLACE DR DENTON TX ,33.1976901,-97.1289907,VALID
398,22XX CORSAIR LN DENTON TX ,33.1646364,-97.1117778,VALID
399,30XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
400,37XX JUNIPERIO ST DENTON TX ,33.1723697,-97.074372,VALID
401,50XX W UNIVERSITY DR DENTON TX ,33.2303119,-97.1816464,VALID
402,50XX DAKOTA LN DENTON TX ,33.1992175,-97.1781005,VALID
403,22XX WESTCOURT RD DENTON TX ,33.1963409,-97.1904954,VALID
404,38XX MONTECITO RD DENTON TX ,33.1606932,-97.1198416,VALID
405,9XX MONTEREY DR DENTON TX ,33.2462387,-97.1194223,VALID
406,30XX I 35 DENTON TX ,33.2802739,-97.177933,VALID
407,7XX JANNIE ST DENTON TX ,33.2180124,-97.1154125,VALID
408,19XX JASON DR DENTON TX ,33.1897491,-97.1272781,VALID
409,33XX BRIGHTON DR DENTON TX ,33.1713578,-97.0929285,VALID
410,39XX MORSE ST DENTON TX ,33.2050266,-97.1104501,VALID
411,15XX BELCLAIRE SAN ANTONIO TX ,29.6170062,-98.5141463,VALID
412,MINGO RD DENTON TX ,33.2314612,-97.1056244,VALID
413,32XX STATE SCHOOL RD DENTON TX ,33.1695164,-97.0906569,VALID
414,65XX SHADY SHORES RD DENTON TX ,33.1640049,-97.0722153,VALID
415,3XX S BRADSHAW ST DENTON TX ,33.2100483,-97.1215277,VALID
416,4XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
417,22XX N BELL AVE DENTON TX ,33.2310843,-97.1272288,VALID
418,W MCKINNEY ST DENTON TX ,33.2169694,-97.1348793,VALID
419,4XX W PARKWAY ST DENTON TX ,33.2180686,-97.1358893,VALID
420,6XX SMITH ST DENTON TX ,33.2021306,-97.1270243,VALID
421,3XX S WOOD ST DENTON TX ,33.2129609,-97.1185275,VALID
422,8XX N RUDDELL ST DENTON TX ,33.222033,-97.1178217,VALID
423,3XX N I 35 E DENTON TX ,33.2036084,-97.1504619,VALID
424,34XX FALLMEADOW ST DENTON TX ,33.24879,-97.14066,VALID
425,S LOOP 288 DENTON TX ,33.1970392,-97.0919826,VALID
426,80XX SWAN PARK DR DENTON TX ,33.1421911,-97.1139245,VALID
427,6XX S ELM ST DENTON TX ,33.2101561,-97.1337726,VALID
428,52XX PEBBLE BEACH TRL DENTON TX ,33.1715847,-97.0802235,VALID
429,JOYCE LN DENTON TX ,33.2460081,-97.1387378,VALID
430,S MAYHILL RD DENTON TX ,33.1922091,-97.0856294,VALID
431,17XX SAM BASS BLVD DENTON TX ,33.1925527,-97.1312411,VALID
432,14XX SANTOS DR DENTON TX ,33.2500862,-97.1448758,VALID
433,GLENWOOD LN DENTON TX ,33.2382124,-97.115532,VALID
434,21XX BOLIVAR ST DENTON TX ,33.2283073,-97.1348068,VALID
435,10XX RAMEY CIR DENTON TX ,33.2036186,-97.1153014,VALID
436,40XX MESA DR DENTON TX ,33.2330179,-97.1769434,VALID
437,12XX MCCORMICK ST DENTON TX ,33.1967075,-97.1474472,VALID
438,12XX AVE A DENTON TX ,33.2083388,-97.1462368,VALID
439,9XX EGAN ST DENTON TX ,33.2203978,-97.1422526,VALID
440,29XX BRIERCLIFF DR DENTON TX ,33.1726111,-97.0930116,VALID
441,8XX W COLLINS ST DENTON TX ,33.2041237,-97.1393456,VALID
442,11XX AVE A DENTON TX ,33.2083388,-97.1462368,VALID
443,7XX CRESCENT ST DENTON TX ,33.2257629,-97.1497812,VALID
444,14XX E RYAN RD DENTON TX ,33.161471,-97.1246831,VALID
445,5XX N BELL AVE DENTON TX ,33.2310843,-97.1272288,VALID
446,MORSE ST DENTON TX ,33.2050266,-97.1104501,VALID
447,59XX GLENWOOD DR DENTON TX ,33.1705303,-97.0779894,VALID
448,40XX I 35 DENTON TX ,33.2802739,-97.177933,VALID
449,12XX PEAK ST DENTON TX ,33.2036963,-97.1425779,VALID
450,61XX HIGHFIELD PARK DENTON TX ,33.1531012,-97.0993787,VALID
451,25XX NATCHEZ TRCE DENTON TX ,33.1814864,-97.1066903,VALID
452,182XX MARSH LN DALLAS TX ,32.9182242,-96.8558728,VALID
453,N TRINITY RD DENTON TX ,33.227038,-97.0546798,VALID
454,31XX TOWN CENTER TRL DENTON TX ,33.2287035,-97.1694331,VALID
455,5XX S I 35 E DENTON TX ,33.1814754,-97.102065,VALID
456,4XX RUTH ST DENTON TX ,33.2053807,-97.1274001,VALID
457,2XX N LOOP 288 DENTON TX ,33.2584052,-97.1428634,VALID
458,56XX SEA COVE LN DENTON TX ,33.1776434,-97.073285,VALID
459,18XX GEESLING RD DENTON TX ,33.2342478,-97.0729387,VALID
460,13XX PANHANDLE ST DENTON TX ,33.2216193,-97.1526645,VALID
461,1XX W UNIVERSITY DR DENTON TX ,33.2303119,-97.1816464,VALID
462,20XX W HICKORY ST DENTON TX ,33.2146565,-97.1475676,VALID
463,23XX LONGMEADOW CT DENTON TX ,33.2174555,-97.1066865,VALID
464,10XX W EAGLE DR DENTON TX ,33.206632,-97.14474,VALID
465,AMHERST DR DENTON TX ,33.2313075,-97.149459,VALID
466,26XX ARABIAN AVE DENTON TX ,33.1699858,-97.104288,VALID
467,2XX S WOODROW LN DENTON TX ,33.2072363,-97.1120564,VALID
468,7XX ROSE ST DENTON TX ,33.2199077,-97.1230931,VALID
469,33XX STONECROP TRL DENTON TX ,33.171187,-97.1618373,VALID
470,16XX BRINKER RD DENTON TX ,33.1883701,-97.095871,VALID
471,4XX W OAK ST DENTON TX ,33.2157359,-97.1545246,VALID
472,31XX TEASLEY LN DENTON TX ,33.1678163,-97.1103429,VALID
473,10XX PARVIN ST DENTON TX ,33.1910354,-97.1518136,VALID
474,7XX HERCULES LN DENTON TX ,33.2541798,-97.12977,VALID
475,14XX LA MIRADA DENTON TX ,33.2534129,-97.1105718,VALID
476,1XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
477,11XX HILL ST DENTON TX ,33.204549,-97.1252899,VALID
478,13XX DALLAS DR DENTON TX ,33.1993677,-97.1242105,VALID
479,5XX S BRADSHAW ST DENTON TX ,33.2100483,-97.1215277,VALID
480,21XX JASMINE ST DENTON TX ,33.1925599,-97.1590356,VALID
481,SWEETGATE LN DENTON TX ,33.1790368,-97.0559696,VALID
482,42XX S I 35 E DENTON TX ,33.1814754,-97.102065,VALID
483,ED ROBSON BLVD DENTON TX ,33.1511048,-97.2384521,VALID
484,6XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID
485,28XX BARNES DR DENTON TX ,33.2220548,-97.099303,VALID
486,N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID
487,4XX FOX CREEK CT DENTON TX ,33.2177906,-97.1051086,VALID
488,10XX SIERRA DR DENTON TX ,33.2479414,-97.1193666,VALID
489,2XX FOREST ST DENTON TX ,33.2339523,-97.1305686,VALID
490,1XX E EAGLE DR DENTON TX ,33.206632,-97.14474,VALID
491,7XX MULKEY LN DENTON TX ,33.2215732,-97.1112194,VALID
492,28XX HOLLOW RIDGE DR DENTON TX ,33.1684747,-97.1045152,VALID
493,17XX CRESCENT ST DENTON TX ,33.2257629,-97.1497812,VALID
494,30XX GROVELAND TER DENTON TX ,33.1472386,-97.1003503,VALID
495,10XX REED RD DENTON TX ,33.2034041,-97.1184526,VALID
496,9XX GREENBEND DR DENTON TX ,33.1687587,-97.1449362,VALID
497,27XX ARABIAN AVE DENTON TX ,33.1699858,-97.104288,VALID
498,2XX BLACKBERRY WAY DENTON TX ,33.1566117,-97.128993,VALID
499,36XX CLYDESDALE DR DENTON TX ,33.1576232,-97.0979517,VALID
500,3XX FRY ST DENTON TX ,33.216643,-97.1464272,VALID
501,5XX RETAMA ST DENTON TX ,33.25233,-97.125883,VALID
502,52XX PAR DR DENTON TX ,33.1792841,-97.0765968,VALID
503,27XX HEREFORD RD DENTON TX ,33.1692332,-97.1040616,VALID
504,28XX ARABIAN AVE DENTON TX ,33.1699858,-97.104288,VALID
505,32XX BRETON DR DENTON TX ,33.1554298,-97.101599,VALID
506,14XX S LOOP 288 DENTON TX ,33.1970392,-97.0919826,VALID
507,32XX HERRING CT DENTON TX ,33.1763498,-97.1028714,VALID
508,16XX W OAK ST DENTON TX ,33.2157359,-97.1545246,VALID
509,E RYAN RD DENTON TX ,33.161471,-97.1246831,VALID
510,28XX FORRESTRIDGE DR DENTON TX ,33.1689178,-97.1294577,VALID
511,11XX SOUTHMONT DR DENTON TX ,33.1734973,-97.1194246,VALID
512,32XX TEASLEY LN DENTON TX ,33.1678163,-97.1103429,VALID
513,25XX W UNIVERSITY DR DENTON TX ,33.2303119,-97.1816464,VALID
514,5XX PARK LN DENTON TX ,33.2045652,-97.1265278,VALID
515,27XX NORTHCREST RD DENTON TX ,33.2389959,-97.1021072,VALID
516,XX ROLLING HILLS CIR DENTON TX ,33.1694596,-97.1308561,VALID
517,9XX S LOCUST ST DENTON TX ,33.2025721,-97.1335834,VALID
518,8XX SUMMER OAKS DR DENTON TX ,33.2216698,-97.1048929,VALID
519,22XX OVERLOOK LN DENTON TX ,33.2384188,-97.1662471,VALID
520,15XX MALONE ST DENTON TX ,33.2281522,-97.1497076,VALID
521,28XX LONESOME TRL DENTON TX ,33.1524114,-97.1036136,VALID
522,25XX YELLOWSTONE PL DENTON TX ,33.2518053,-97.1199342,VALID
523,26XX HUNTINGTON DR DENTON TX ,33.2546206,-97.1187429,VALID
524,6XX DENTON ST DENTON TX ,33.2197983,-97.1390881,VALID
525,18XX E RYAN RD DENTON TX ,33.161471,-97.1246831,VALID
526,135XX I 35 DENTON TX ,33.2802739,-97.177933,VALID
527,9XX SUN VALLEY DR DENTON TX ,33.2529166,-97.1212774,VALID
528,LONG RD DENTON TX ,33.2635351,-97.1166163,VALID
529,34XX AVON DR DENTON TX ,33.2468042,-97.1145188,VALID
530,15XX PICKWICK LN DENTON TX ,33.2476103,-97.1104038,VALID
531,7XX S LOCUST ST DENTON TX ,33.2025721,-97.1335834,VALID
532,11XX VINE ST DENTON TX ,33.22341,-97.1261824,VALID
533,19XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
534,3XX W PRAIRIE ST DENTON TX ,33.2108511,-97.1550899,VALID
535,40XX TUSCANY CT DENTON TX ,33.1715377,-97.1714172,VALID
536,47XX REDBUD DR DENTON TX ,33.1687774,-97.07157,VALID
537,40XX S I 35 E DENTON TX ,33.1814754,-97.102065,VALID
538,POST OAK DR CORINTH TX ,33.1462805,-97.0794068,VALID
539,13XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID
540,31XX KAPPWOOD CT DENTON TX ,33.1702398,-97.1444994,VALID
541,25XX LOUISE ST DENTON TX ,33.211833,-97.1598019,VALID
542,4XX E OAK ST DENTON TX ,33.2153379,-97.124989,VALID
543,18XX SHADY OAKS DR DENTON TX ,33.2008585,-97.1064494,VALID
544,STATE SCHOOL RD DENTON TX ,33.1695164,-97.0906569,VALID
545,25XX TAHOE LN DENTON TX ,33.1773195,-97.1075685,VALID
546,28XX HOWARD CT DENTON TX ,33.22551,-97.0989711,VALID
547,81XX SETTLEMENT DR DENTON TX ,33.1444128,-97.1129627,VALID
548,18XX WESTRIDGE ST DENTON TX ,33.1981767,-97.1538513,VALID
549,60XX THOROUGHBRED TRL DENTON TX ,33.1538329,-97.096408,VALID
550,27XX N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID
551,7XX WOLFTRAP DR DENTON TX ,33.2460767,-97.1237708,VALID
552,22XX HIGH MEADOW DR DENTON TX ,33.2498362,-97.1030286,VALID
553,2XX N BONNIE BRAE ST DENTON TX ,33.2460697,-97.1605525,VALID
554,11XX IMPERIAL DR DENTON TX ,33.2504713,-97.1188232,VALID
555,32XX MEDPARK DR DENTON TX ,33.1831293,-97.0944578,VALID
556,SUNSET ST DENTON TX ,33.2296642,-97.1383821,VALID
557,54XX SOLEDAD DR DENTON TX ,33.1720626,-97.0768019,VALID
558,10XX VINE ST DENTON TX ,33.22341,-97.1261824,VALID
559,25XX I 35 DENTON TX ,33.2802739,-97.177933,VALID
560,6XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID
561,18XX MOHICAN AVE DENTON TX ,33.2340844,-97.109846,VALID
562,61XX ALDERBROOK LN ARGYLE TX ,33.00926,-97.2669992,VALID
563,15XX NOTTINGHAM DR DENTON TX ,33.2389117,-97.1066916,VALID
564,19XX LOCKSLEY LN DENTON TX ,33.2398045,-97.109006,VALID
565,25XX N I 35 E DENTON TX ,33.2036084,-97.1504619,VALID
566,15XX LA MIRADA DENTON TX ,33.2534129,-97.1105718,VALID
567,4XX W CONGRESS ST DENTON TX ,33.219372,-97.1407651,VALID
568,22XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
569,23XX WESTVIEW TRL DENTON TX ,33.2375852,-97.1689603,VALID
570,21XX WESTVIEW TRL DENTON TX ,33.2375852,-97.1689603,VALID
571,19XX COLORADO BLVD DENTON TX ,33.1875187,-97.1026425,VALID
572,RUSSELL ST DENTON TX ,33.2144801,-97.1296976,VALID
573,FRY ST DENTON TX ,33.216643,-97.1464272,VALID
574,12XX S WOODROW LN DENTON TX ,33.2072363,-97.1120564,VALID
575,23XX COLORADO BLVD DENTON TX ,33.1875187,-97.1026425,VALID
576,29XX COUNTRY CLUB RD DENTON TX ,33.1621985,-97.1419084,VALID
577,41XX E UNIVERSITY DR DENTON TX ,33.2345383,-97.0783176,VALID
578,14XX AUBURN DR DENTON TX ,33.2362297,-97.1506483,VALID
579,23XX LOOKOUT LN DENTON TX ,33.2381831,-97.1671815,VALID
580,4XX W SHERMAN DR DENTON TX ,33.2321132,-97.1346471,VALID
581,2XX ACME ST DENTON TX ,33.1947949,-97.1395737,VALID
582,45XX DOGWOOD DR DENTON TX ,33.1687518,-97.0723926,VALID
583,11XX HEARTH DR DENTON TX ,33.2384185,-97.1460158,VALID
584,39XX MONTECITO RD DENTON TX ,33.1606932,-97.1198416,VALID
585,43XX HAYES ST DENTON TX ,33.2594073,-97.1206253,VALID
586,2XX MATTHEW AVE DENTON TX ,33.157428,-97.1290188,VALID
587,STUART RD DENTON TX ,33.253604,-97.1221225,VALID
588,14XX ANGELINA BEND DR DENTON TX ,33.1955172,-97.1144685,VALID
589,20XX MARK TWAIN LN DENTON TX ,33.1478194,-97.111998,VALID
590,35XX COOPER BRANCH WEST DENTON TX ,33.2477432,-97.0997896,VALID
591,53XX I 35 DENTON TX ,33.2802739,-97.177933,VALID
592,7XX W SYCAMORE ST DENTON TX ,33.2126151,-97.1438642,VALID
593,6XX TEXAS ST DENTON TX ,33.2222473,-97.123652,VALID
594,20XX MISTYWOOD LN DENTON TX ,33.2371598,-97.1060725,VALID
595,29XX LONESOME TRL DENTON TX ,33.1524114,-97.1036136,VALID
596,3XX N CRAWFORD ST DENTON TX ,33.2179936,-97.120214,VALID
597,1XX BELLAIRE DR DENTON TX ,33.2168056,-97.0988144,VALID
598,70XX CRENSHAW LN DENTON TX ,33.1469968,-97.0965909,VALID
599,20XX W WINDSOR DR DENTON TX ,33.2402202,-97.1526306,VALID
600,14XX W UNIVERSITY DR DENTON TX ,33.2303119,-97.1816464,VALID
601,51XX E UNIVERSITY DR DENTON TX ,33.2345383,-97.0783176,VALID
602,13XX PACO TRL DENTON TX ,33.2220273,-97.1161179,VALID
603,7XX HILL ALLEY ST DENTON TX ,33.2076422,-97.1252109,VALID
604,5XX E HOBSON LN DENTON TX ,33.1760298,-97.1317986,VALID
605,65XX ALDERBROOK DR DENTON TX ,33.148481,-97.0955017,VALID
606,48XX N MASCH BRANCH RD DENTON TX ,33.2304372,-97.1972384,VALID
607,3XX CARDINAL DR DENTON TX ,33.2188503,-97.09203,VALID
608,17XX OAK TREE DR DENTON TX ,33.2234224,-97.11081,VALID
609,17XX AUDRA LN DENTON TX ,33.2246081,-97.1068564,VALID
610,15XX MAY ST DENTON TX ,33.2213474,-97.1154391,VALID
611,22XX COLORADO BLVD DENTON TX ,33.1875187,-97.1026425,VALID
612,23XX TAHOE LN DENTON TX ,33.1773195,-97.1075685,VALID
613,7XX CORONADO DR DENTON TX ,33.2394263,-97.1271636,VALID
614,79XX HIDDEN PATH LN DENTON TX ,33.1437801,-97.1157023,VALID
615,11XX PALMWOOD PL DENTON TX ,33.23373,-97.1174,VALID
616,19XX MALONE ST DENTON TX ,33.2281522,-97.1497076,VALID
617,14XX TROY H LAGRONE DR DENTON TX ,33.2125846,-97.1142222,VALID
618,22XX KINGSTON TRCE DENTON TX ,33.2478707,-97.1028217,VALID
619,10XX OAKLAND ST DENTON TX ,33.2209425,-97.1299558,VALID
620,1XX FRY ST DENTON TX ,33.216643,-97.1464272,VALID
621,4XX E UNIVERSITY DR DENTON TX ,33.2345383,-97.0783176,VALID
622,52XX GAELIC CT DENTON TX ,33.2070096,-97.0761424,VALID
623,45XX BAYTREE AVE DENTON TX ,33.1689379,-97.0694028,VALID
624,6XX W COLLINS ST DENTON TX ,33.2041237,-97.1393456,VALID
625,32XX TOWN CENTER TRL DENTON TX ,33.2287035,-97.1694331,VALID
626,1XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
627,9XX TALLAHASSEE DR DENTON TX ,33.2264717,-97.086253,VALID
628,5XX S LOCUST ST DENTON TX ,33.2025721,-97.1335834,VALID
629,7XX WOODLAND ST DENTON TX ,33.2320287,-97.1263603,VALID
630,TIMBERGREEN CIR DENTON TX ,33.1724816,-97.1310693,VALID
631,22XX PARKSIDE DR DENTON TX ,33.2363008,-97.1533791,VALID
632,7XX PENNSYLVANIA DR DENTON TX ,33.1826901,-97.1178826,VALID
633,17XX RINEY RD DENTON TX ,33.2490831,-97.1517612,VALID
634,26XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
635,9XX N CARROLL BLVD DENTON TX ,33.2279879,-97.1368644,VALID
636,9XX ABBOTS LN DENTON TX ,33.1765347,-97.1210227,VALID
637,9XX LONDONDERRY LN DENTON TX ,33.1899152,-97.1257002,VALID
638,20XX GEORGETOWN DR DENTON TX ,33.2344678,-97.1513962,VALID
639,20XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
640,37XX ALLISON DR DENTON TX ,33.2546552,-97.1451681,VALID
641,50XX PAR DR DENTON TX ,33.1792841,-97.0765968,VALID
642,20XX WOODBROOK ST DENTON TX ,33.186853,-97.1205599,VALID
643,22XX N ELM ST DENTON TX ,33.2483035,-97.1480169,VALID
644,2XX MOUNTS AVE DENTON TX ,33.2175142,-97.1403887,VALID
645,20XX LESLIE ST DENTON TX ,33.1934496,-97.1429921,VALID
646,23XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
647,77XX MOSSPOINT CT DENTON TX ,33.1463847,-97.1120143,VALID
648,25XX CHARLOTTE ST DENTON TX ,33.2128177,-97.1597782,VALID
649,14XX MALONE ST DENTON TX ,33.2281522,-97.1497076,VALID
650,10XX LYNHURST LN DENTON TX ,33.1807543,-97.1172597,VALID
651,20XX CRESTMEADOW ST DENTON TX ,33.2375765,-97.1681007,VALID
652,21XX WOODBROOK ST DENTON TX ,33.186853,-97.1205599,VALID
653,6XX PENNSYLVANIA DR DENTON TX ,33.1826901,-97.1178826,VALID
654,14XX PANHANDLE ST DENTON TX ,33.2216193,-97.1526645,VALID
655,9XX LYNHURST LN DENTON TX ,33.1807543,-97.1172597,VALID
656,8XX BLUEBONNET PL DENTON TX ,33.2438181,-97.1214528,VALID
657,32XX AIRPORT RD DENTON TX ,33.2016344,-97.178521,VALID
658,3XX E EL PASEO ST DENTON TX ,33.1681658,-97.1268846,VALID
659,13XX WILSON ST DENTON TX ,33.2081469,-97.1208293,VALID
660,13XX KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID
661,12XX KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID
662,14XX KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID
663,17XX HIGHLAND PARK RD DENTON TX ,33.1971195,-97.1548181,VALID
664,18XX KENDOLPH DR DENTON TX ,33.1998148,-97.1520057,VALID
665,14XX SAN GABRIEL DR DENTON TX ,33.1940517,-97.1150861,VALID
666,19XX SPENCER RD DENTON TX ,33.1959056,-97.0987982,VALID
667,5XX W COLLINS ST DENTON TX ,33.2041237,-97.1393456,VALID
668,12XX CRESCENT ST DENTON TX ,33.2257629,-97.1497812,VALID
669,8XX SKYLARK DR DENTON TX ,33.1799039,-97.1208419,VALID
670,31XX PINEHURST CT DENTON TX ,33.1702284,-97.1425396,VALID
671,32XX E UNIVERSITY DR DENTON TX ,33.2345383,-97.0783176,VALID
672,17XX W UNIVERSITY DR DENTON TX ,33.2303119,-97.1816464,VALID
673,1XX DENTON ST DENTON TX ,33.2197983,-97.1390881,VALID
674,17XX WILLOWWOOD ST DENTON TX ,33.1963499,-97.15154,VALID
675,1XX E WINDSOR DR DENTON TX ,33.2439517,-97.1120302,VALID
676,41XX DARIEN PL DENTON TX ,33.1560771,-97.1091038,VALID
677,1XX HERITAGE LN DENTON TX ,33.2379975,-97.1304813,VALID
678,25XX ROBINWOOD LN DENTON TX ,33.2376615,-97.1177146,VALID
679,36XX E MCKINNEY ST DENTON TX ,33.2115705,-97.0875966,VALID
680,87XX SEVEN OAKS LN DENTON TX ,33.1416371,-97.1183191,VALID
681,20XX SPINNAKER DR DENTON TX ,33.1685154,-97.1149344,VALID
682,6XX W PARKWAY ST DENTON TX ,33.2180686,-97.1358893,VALID
683,6XX PERSHING DR DENTON TX ,33.25721,-97.1235399,VALID
684,2XX WELLINGTON OAKS PL DENTON TX ,33.1651706,-97.1296686,VALID
685,14XX S AVE C DENTON TX ,33.207115,-97.1508123,VALID
686,23XX MERCEDES RD DENTON TX ,33.1932688,-97.1449557,VALID
687,22XX JACQUELINE DR DENTON TX ,33.1932487,-97.1440092,VALID
688,61XX MOOR HEN DR DENTON TX ,33.1704265,-97.0752275,VALID
689,56XX Bryant Irvin Rd FT WORTH TX ,32.6714416,-97.4192908,VALID
690,76XX SUNBURST TRL DENTON TX ,33.1507568,-97.1264985,VALID
691,5XX N LOOP 288 DENTON TX ,33.2584052,-97.1428634,VALID
692,3XX AUDRA LN DENTON TX ,33.2246081,-97.1068564,VALID
693,17XX POST OAK CT DENTON TX ,33.2241791,-97.1119486,VALID
694,19XX BRINKER RD DENTON TX ,33.1883701,-97.095871,VALID
695,18XX BRINKER RD DENTON TX ,33.1883701,-97.095871,VALID
696,11XX COLLIER ST DENTON TX ,33.2051132,-97.1494709,VALID
697,1XX W EL PASEO ST DENTON TX ,33.1682503,-97.1343516,VALID
698,62XX ST JAMES PL DENTON TX ,33.1525246,-97.1003187,VALID
699,61XX COUNTESS LN DENTON TX ,33.1530525,-97.0982928,VALID
700,9XX AUTUMN OAK DR DENTON TX ,33.2233484,-97.1136203,VALID
701,9XX LAGUNA DR DENTON TX ,33.2487756,-97.1193322,VALID
702,25XX HINKLE DR DENTON TX ,33.2360943,-97.1444733,VALID
703,22XX VANDERBILT CT DENTON TX ,33.2379197,-97.1503198,VALID
704,26XX HEREFORD RD DENTON TX ,33.1692332,-97.1040616,VALID
705,28XX JOSHUA ST DENTON TX ,33.2175454,-97.0997246,VALID
706,28XX AIRPORT FWY BEDFORD TX ,32.8373476,-97.1333455,VALID
707,SCRIPTURE ST DENTON TX ,33.2188813,-97.1575335,VALID
708,10XX KEYSTONE CT DENTON TX ,33.2684187,-97.1230026,VALID
709,14XX N LOCUST ST DENTON TX ,33.256469,-97.1316417,VALID
710,19XX WESTWOOD DR DENTON TX ,33.1941786,-97.1458733,VALID
711,14XX SOMBRA VISTA DR DENTON TX ,33.2005838,-97.127584,VALID
712,7XX THOMAS ST DENTON TX ,33.2220385,-97.1586753,VALID
713,31XX BROKEN ARROW RD DENTON TX ,33.2446218,-97.1034934,VALID
714,9XX FORT WORTH DR DENTON TX ,33.1675471,-97.1532309,VALID
715,5XX W OAK ST DENTON TX ,33.2157359,-97.1545246,VALID
716,AMARILLO ST DENTON TX ,33.2192471,-97.1422904,VALID
717,17XX MISTYWOOD LN DENTON TX ,33.2371598,-97.1060725,VALID
718,17XX BROADWAY ST DENTON TX ,33.222518,-97.1483385,VALID
719,2XX WILLOW STONE ST DENTON TX ,33.2520491,-97.1296199,VALID
720,6XX S MAYHILL RD DENTON TX ,33.1922091,-97.0856294,VALID
721,7XX KINGS ROW DENTON TX ,33.2490386,-97.1062357,VALID
722,72XX LIVINGSTON DR DENTON TX ,33.1488566,-97.1107664,VALID
723,20XX MALONE ST DENTON TX ,33.2281522,-97.1497076,VALID
724,WESTWAY ST DENTON TX ,33.2286784,-97.139311,VALID
725,1XX S CRAWFORD ST DENTON TX ,33.2130244,-97.1197304,VALID
726,3XX W EAGLE DR DENTON TX ,33.206632,-97.14474,VALID
727,14XX EUFEMIA DR DENTON TX ,33.2508317,-97.1440301,VALID
728,2XX BERNARD ST DENTON TX ,33.2010666,-97.1416274,VALID
